NO,category,Movie Name,File Size,Video Size,Video Length,Video Rate,Subtitle,File Name,filesize,disk
29,Bluray,天水围的日与夜, 2.00 GiB,864 * 480, 1h 30mn,3150 Kbps,无字幕或内嵌字幕,[天水围的日与夜].The.Way.We.Are.2008.DVDRip.x264.AC3.2Audios-CMCT.mkv,0,中国电影2
30,Bluray,天注定, 2.30 GiB,1280 * 536, 2h 9mn,2540 Kbps,无字幕或内嵌字幕,A.Touch.of.Sin.2013.BRRip.720p.x264.AC3-SmY.mkv,0,中国电影2
31,Bluray,夺命金, 3.40 GiB,1280 * 720, 1h 46mn,4564 Kbps,外挂中文,[夺命金(国粤双语)].Life.Without.Principle.2011.BluRay.720p.x264.AC3-CMCT.mkv,0,中国电影2
32,Bluray,奇幻夜, 2.60 GiB,1280 * 720, 1h 27mn,4252 Kbps,无字幕或内嵌字幕,[奇幻夜].Tales.From.The.Dark.2.2013.BluRay.720p.x264.AC3-CMCT.mkv,0,中国电影2
33,Bluray,孟兰神功, 2.50 GiB,1280 * 720, 1h 21mn,4404 Kbps,无字幕或内嵌字幕,[孟兰神功(国粤)]Hungry.Ghost.Ritual.2014.BluRay.720p.x264.2Audio.AC3-CnSCG.mkv,0,中国电影2
34,Bluray,富贵列车, 3.00 GiB,1280 * 720, 1h 29mn,4781 Kbps,无字幕或内嵌字幕,[富贵列车(国粤)]Millionaire's.Express.1986.BluRay.720p.x264.2Audio.AC3-CnSCG[中文字幕3G].mkv,0,中国电影2
35,Bluray,心中有鬼, 2.03 GiB,1280 * 720, 1h 31mn,3190 Kbps,无字幕或内嵌字幕,心中有鬼 Matrimony 2007 BluRay 720p AC3 X264-CnSCG.mkv,0,中国电影2
36,Bluray,忠烈杨家将, 2.42 GiB,1280 * 720, 1h 41mn,3398 Kbps,无字幕或内嵌字幕,忠烈杨家将.Saving.General.Yang.2013.BluRay.720p.AC3.2Audio.x264.CNXP.mkv,0,中国电影2
37,Bluray,情谜, 4.35 GiB,1280 * 544, 1h 41mn,6128 Kbps,无字幕或内嵌字幕,The.Second.Woman.2012.BluRay.720p.AC3.2Audio.x264-CHD.mkv,0,中国电影2
38,Bluray,执法先锋, 2.40 GiB,1280 * 672, 1h 36mn,3561 Kbps,无字幕或内嵌字幕,[执法先锋].Righting.Wrongs.1986.BluRay.720p.x264.AC3.2Audios-CMCT.mkv,0,中国电影2
39,Bluray,扫毒, 4.20 GiB,1280 * 720, 2h 14mn,4480 Kbps,无字幕或内嵌字幕,[扫毒(国粤)]The.White.Storm.2013.BluRay.720p.x264.2Audio.AC3-CnSCG[中文字幕4.2G].mkv,0,中国电影2
40,Bluray,搜索, 3.20 GiB,1280 * 720, 2h 1mn,3758 Kbps,无字幕或内嵌字幕,[搜索]Caught.in.the.Web.2012.BluRay.720p.x264.AC3-CnSCG[国语中字3.2G].mkv,0,中国电影2
41,Bluray,摩登保镖, 2.80 GiB,1280 * 720, 1h 30mn,4403 Kbps,无字幕或内嵌字幕,[摩登保镖].Security.Unlimited.1981.BluRay.720p.x264.AC3.2Audios-CMCT.mkv,0,中国电影2
42,Bluray,新蜀山剑侠, 5.00 GiB,1280 * 680, 1h 38mn,7302 Kbps,无字幕或内嵌字幕,新蜀山剑侠.Zu.Warriors.from.the.Magic.Mountain.1983.BluRay.720p.x264.AC3.2Audios-HDWinG.mkv,0,中国电影2
43,Bluray,新街口, 1.20 GiB,1280 * 720, 1h 23mn,2057 Kbps,无字幕或内嵌字幕,[新街口]The.Jimmy.Hat.2006.HDTV.720p.x264.AAC-iSCG[国语中字1.2G].mp4,0,中国电影2
44,Bluray,暴疯语, 2.15 GiB,1280 * 544, 1h 38mn,3138 Kbps,无字幕或内嵌字幕,暴疯语.Insanity.2014.BluRay.720p.2Audio.x264.mkv,0,中国电影2
45,Bluray,末代皇帝, 4.00 GiB,1280 * 720, 2h 42mn,3518 Kbps,无字幕或内嵌字幕,[末代皇帝(国英双语)].The.Last.Emperor.1987.BluRay.720p.x264.AC3.2Audios-CMCT.mkv,0,中国电影2
46,Bluray,林世荣, 3.60 GiB,1280 * 720, 1h 48mn,4757 Kbps,无字幕或内嵌字幕,[林世荣(国粤)]The.Magnificent.Butcher.1979.BluRay.720p.x264.2Audio.AC3-CnSCG[中文字幕3.6G].mkv,0,中国电影2
47,Bluray,枪王之王, 2.80 GiB,1280 * 720, 1h 57mn,3421 Kbps,无字幕或内嵌字幕,[枪王之王(国粤双语)].Triple.Tap.2010.BluRay.720p.x264.AC3-CMCT.mkv,0,中国电影2
48,Bluray,横冲直撞好莱坞, 3.47 GiB,1280 * 720, 1h 54mn,4337 Kbps,无字幕或内嵌字幕,[横冲直撞好莱坞].Hollywood.Adventures.2015.BluRay.720p.x264.AC3-CMCT.mkv,0,中国电影2
49,Bluray,毒战, 3.52 GiB,1280 * 720, 1h 46mn,4738 Kbps,无字幕或内嵌字幕,[毒战].Drug.War.2013.720p.BluRay.720p.x264.AC3.2Audio-CMCT.mkv,0,中国电影2
50,Bluray,江湖告急, 2.97 GiB,1280 * 720, 1h 47mn,3945 Kbps,无字幕或内嵌字幕,江湖告急.mkv,0,中国电影2
51,Bluray,消失的凶手, 4.04 GiB,1280 * 720, 2h 0mn,4782 Kbps,无字幕或内嵌字幕,[消失的凶手].The.Vanished.Murderer.2015.BluRay.720p.x264.AC3.2Audios-CMCT.mkv,0,中国电影2
52,Bluray,消失的子弹, 3.50 GiB,1280 * 720, 1h 47mn,4650 Kbps,无字幕或内嵌字幕,[消失的子弹(国粤)]The.Bullet.Vanishes.2012.BluRay.720p.x264.2Audio.AC3-CnSCG[中字3.5G].mkv,0,中国电影2
53,Bluray,火龙对决, 2.55 GiB,1280 * 720, 1h 45mn,3439 Kbps,无字幕或内嵌字幕,[火龙对决].Fire of Conscience 2010.720p.BluRay.x264.AC3-CMCT.mkv,0,中国电影2
54,Bluray,独自等待, 5.48 GiB,1280 * 692, 1h 51mn,7013 Kbps,无字幕或内嵌字幕,独自等待.Waiting.Alone.2004.720p.BluRay.x264-WiKi.mkv,0,中国电影2
55,Bluray,狼牙, 2.14 GiB,1280 * 720, 1h 28mn,3451 Kbps,无字幕或内嵌字幕,狼牙.2008.mkv,0,中国电影2
56,Bluray,王牌, 2.50 GiB,1280 * 720, 1h 31mn,3908 Kbps,无字幕或内嵌字幕,[王牌]Who.is.Undercover.2014.BluRay.720p.x264.AC3-CnSCG.mkv,0,中国电影2
57,Bluray,男儿本色, 3.80 GiB,1280 * 720, 2h 10mn,4177 Kbps,无字幕或内嵌字幕,[男儿本色].Invisible.Target.2007.BluRay.720p.x264.AC3.2Audios-CMCT.mkv,0,中国电影2
58,Bluray,白发魔女传之明月天国, 4.60 GiB,1280 * 536, 1h 43mn,6344 Kbps,无字幕或内嵌字幕,The.White.Haired.Witch.of.Lunar.Kingdom.2014.720p.BluRay.x264-WiKi.mkv,0,中国电影2
59,Bluray,白日焰火, 3.16 GiB,1280 * 690, 1h 49mn,4139 Kbps,无字幕或内嵌字幕,[白日焰火].Black.Coal.Thin.Ice.2014.GER.BluRay.720p.x264.AC3-CMCT.mkv,0,中国电影2
60,Bluray,真心英雄, 2.36 GiB,1280 * 720, 1h 34mn,3591 Kbps,无字幕或内嵌字幕,[真心英雄].A Hero Never Dies.1998.mkv,0,中国电影2
61,Bluray,神探, 2.80 GiB,1280 * 720, 1h 30mn,4438 Kbps,无字幕或内嵌字幕,[神探].Mad.Detective.(Sun taam).2007.BluRay.720p.x264.AC3.2Audios-CMCT.mkv,0,中国电影2
62,Bluray,神探朱古力, 3.20 GiB,1280 * 720, 1h 41mn,4488 Kbps,无字幕或内嵌字幕,[神探朱古力(国粤双语)].Chocolate.Inspector.1986.BluRay.720p.x264.AC3-CMCT.mkv,0,中国电影2
63,Bluray,神枪手, 2.13 GiB,1280 * 720, 1h 26mn,3527 Kbps,无字幕或内嵌字幕,[神枪手(国粤双语)].The.Sniper.2009.Bluray.720p.x264.AC3-CMCT.mkv,0,中国电影2
64,Bluray,神算, 3.10 GiB,1280 * 720, 1h 39mn,4441 Kbps,无字幕或内嵌字幕,[神算]The.Magic.Touch.1992.BluRay.720p.x264.2Audio.AC3-CnSCG.mkv,0,中国电影2
65,Bluray,第一次, 4.35 GiB,1280 * 536, 1h 42mn,6067 Kbps,无字幕或内嵌字幕,First.Time.2012.BluRay.720p.DTS.x264-CHD.mkv,0,中国电影2
66,Bluray,线人, 2.80 GiB,1280 * 720, 1h 52mn,3577 Kbps,无字幕或内嵌字幕,[线人(国粤双语)].The.Stool.Pigeon.2010.720p.BluRay.x264.AC3-CMCT.mkv,0,中国电影2
67,Bluray,美人鱼, 3.00 GiB,1280 * 720, 1h 33mn,4574 Kbps,无字幕或内嵌字幕,[美人鱼]Mermaid.2016.BluRay.720p.x264.2Audio.AC3-CnSCG.mkv,0,中国电影2
68,Bluray,群龙戏凤, 4.35 GiB,1920 * 1080, 1h 35mn,6545 Kbps,无字幕或内嵌字幕,群龙戏凤.1989.BDRip.1080P.x264.ac3.mkv,0,中国电影2
69,Bluray,蔡李佛, 3.28 GiB,1280 * 544, 1h 32mn,5096 Kbps,无字幕或内嵌字幕,Choy.Lee.Fut.2011.BluRay.720p.x264.AC3.2Audio-HDChina.mkv,0,中国电影2
70,Bluray,被偷走的那五年, 3.00 GiB,1280 * 720, 1h 51mn,3846 Kbps,无字幕或内嵌字幕,[被偷走的那五年]The.Stolen.Years.2013.BluRay.720p.x264.AC3-CnSCG[国语中字3G].mkv,0,中国电影2
71,Bluray,西游记之三打白骨精, 3.10 GiB,1280 * 720, 1h 59mn,3720 Kbps,无字幕或内嵌字幕,西游记之三打白骨精.The.Monkey.King.2.2016.720p.BluRay.x264.AC3-CNXP.mkv,0,中国电影2
72,Bluray,证人, 2.50 GiB,1280 * 720, 1h 50mn,3249 Kbps,无字幕或内嵌字幕,证人.The.Beast.Stalker.2008.720p.BluRay.x264.AC3-CNXP.mkv,0,中国电影2
73,Bluray,败家仔, 3.40 GiB,1280 * 720, 1h 44mn,4671 Kbps,无字幕或内嵌字幕,[败家仔].Prodigal.Son.1981.BluRay.720p.x264.AC3.2Audios-CMCT.mkv,0,中国电影2
74,Bluray,赤裸特工, 4.30 GiB,1280 * 688, 1h 31mn,6712 Kbps,外挂中英,Naked.Weapon.2002.BluRay.720p.x264-HDEVO.mkv,0,中国电影2
75,Bluray,赤道, 3.69 GiB,1280 * 720, 1h 58mn,4448 Kbps,无字幕或内嵌字幕,[赤道]Helios.2015.BluRay.720p.x264.2Audio.AC3-CnSCG.mkv,0,中国电影2
76,Bluray,超音速刑警, 4.36 GiB,1280 * 690, 1h 29mn,7003 Kbps,无字幕或内嵌字幕,Motorway.2012.BluRay.720p.DTS.2Audio.x264-CHD.mkv,0,中国电影2
77,Bluray,跛豪, 3.80 GiB,1280 * 720, 2h 22mn,3812 Kbps,无字幕或内嵌字幕,[跛豪(国粤)]To.Be.Number.One.1991.BluRay.720p.x264.2Audio.AC3-CnSCG[中字3.8G].mkv,0,中国电影2
78,Bluray,踏血寻梅, 3.00 GiB,1280 * 720, 1h 37mn,4382 Kbps,无字幕或内嵌字幕,[踏血寻梅]Port.of.Call.2015.BluRay.720p.x264.2Audio.AC3-CnSCG.mkv,0,中国电影2
79,Bluray,过界男女, 3.00 GiB,1280 * 720, 1h 35mn,4507 Kbps,无字幕或内嵌字幕,[过界男女(国粤)]Bends.2013.BluRay.720p.x264.2Audio.AC3-CnSCG[中文字幕3G].mkv,0,中国电影2
80,Bluray,迷城, 3.20 GiB,1280 * 720, 1h 41mn,4514 Kbps,无字幕或内嵌字幕,[迷城]Wild.City.2015.BluRay.720p.x264.2Audio.AC3-CnSCG.mkv,0,中国电影2
81,Bluray,迷离夜, 3.19 GiB,1280 * 720, 1h 52mn,4056 Kbps,无字幕或内嵌字幕,[迷离夜].Tales.From.The.Dark.1.2013.BluRay.720p.x264.AC3-CMCT.mkv,0,中国电影2
82,Bluray,追凶, 4.35 GiB,1280 * 544, 1h 33mn,6635 Kbps,外挂中文,Fairy.Tale.Killer.2012.BluRay.720p.DTS.2Audio.x264-CHD.mkv,0,中国电影2
83,Bluray,野兽之瞳, 2.80 GiB,1280 * 720, 1h 49mn,3668 Kbps,无字幕或内嵌字幕,[野兽之瞳(国粤双语)].Born.Wild.2001.BluRay.720p.x264.AC3.2Audios-CMCT.mkv,0,中国电影2
84,Bluray,钟无艳, 3.20 GiB,1280 * 720, 2h 3mn,3706 Kbps,无字幕或内嵌字幕,[钟无艳(国粤双语)].Wu.Yen.2001.BluRay.720p.x264.AC3-CMCT.mkv,0,中国电影2
85,Bluray,钟馗伏魔雪妖魔灵, 3.20 GiB,1280 * 720, 1h 57mn,3883 Kbps,无字幕或内嵌字幕,[钟馗伏魔：雪妖魔灵]Zhongkui.Snow.Girl.and.the.Dark.Crystal.2015.BluRay.720p.x264.AC3-CnSCG.mkv,0,中国电影2
86,Bluray,长恨歌, 5.61 GiB,1280 * 720, 1h 49mn,7364 Kbps,无字幕或内嵌字幕,Everlasting.Regret.2005.BluRay.RE.x264.720p.DTS.2Audio-HDS.mkv,0,中国电影2
87,Bluray,阮玲玉, 4.16 GiB,1280 * 720, 2h 34mn,3852 Kbps,无字幕或内嵌字幕,[阮玲玉].Centre.Stage.1992.BluRay.720p.x264.AC3-CMCT.mkv,0,中国电影2
88,Bluray,陀地驱魔人, 2.99 GiB,1280 * 720, 1h 42mn,4161 Kbps,无字幕或内嵌字幕,[陀地驱魔人]Keeper.of.Darkness.2015.BluRay.720p.x264.2Audio.AC3-CnSCG.mkv,0,中国电影2
89,Bluray,集结号, 2.81 GiB,1280 * 544, 2h 3mn,3247 Kbps,无字幕或内嵌字幕,[集结号].Assembly.2007.BluRay.720p.x264.AC3-CMCT.mkv,0,中国电影2
90,Bluray,雏妓, 4.37 GiB,1280 * 544, 1h 34mn,6630 Kbps,无字幕或内嵌字幕,Sara.2015.720p.BluRay.x264-WiKi.mkv,0,中国电影2
91,Bluray,高登阔少蹲监日记, 3.50 GiB,1280 * 720, 1h 51mn,4471 Kbps,无字幕或内嵌字幕,[一狱一世界：高登阔少蹲监日记]Imprisoned.Survival.Guide.for.Rich.and.Prodigal.2015.BluRay.720p.x264.2Audio.AC3-CnSCG.mkv,0,中国电影2
92,Bluray,鬼吹灯之寻龙诀, 3.62 GiB,1280 * 720, 2h 4mn,4158 Kbps,无字幕或内嵌字幕,[鬼吹灯之寻龙诀].Mojin.The.Lost.Legend.2015.BluRay.720p.x264.AC3-CMCT.mkv,0,中国电影2
93,Bluray,鬼马双星, 3.40 GiB,1280 * 720, 1h 47mn,4536 Kbps,无字幕或内嵌字幕,[鬼马双星].Games.Gamblers.Play.1974.BluRay.720p.x264.AC3.2Audios-CMCT.mkv,0,中国电影2
94,Bluray,黑白道, 2.01 GiB,1280 * 720, 1h 28mn,3237 Kbps,无字幕或内嵌字幕,黑白道.On.The.Edge.2006.720p.BluRay.x264.AC3-CNXP.mkv,0,中国电影2
